Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
DV40J3000EW,Samsung,LAUNDRY,Electric Dryers,669553,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276086958.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
DV40J3000EW,Samsung,LAUNDRY,Electric Dryers,669553,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276086958.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Scratch
GTW330ASKWW,GE,LAUNDRY,Top-Load Washers,782267,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691819462.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
WA40J3000AW,Samsung,LAUNDRY,Top-Load Washers,669552,4-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/887276/887276086989.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
MVWC416FW,Maytag,LAUNDRY,Top-Load Washers,803260,4.2-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049420202.jpg,No,,429.0,1,429.0,Scratch and Dent,Side Dent
RED4516FW,Roper,LAUNDRY,Electric Dryers,794809,6.5-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049414768.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
RTW4516FW,Roper,LAUNDRY,Top-Load Washers,794808,3.5-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049415710.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
RTW4516FW,Roper,LAUNDRY,Top-Load Washers,794808,3.5-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049415710.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
WE357A0F,Samsung,LAUNDRY,Laundry Pedestals,565992,14.2-in x 27-in Merlot Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/887276/887276963525.jpg,No,,249.0,1,249.0,Scratch and Dent,Side Dent
WE357A0F,Samsung,LAUNDRY,Laundry Pedestals,565992,14.2-in x 27-in Merlot Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/887276/887276963525.jpg,No,,249.0,1,249.0,Scratch and Dent,Side Dent
