Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
DVE60M9900V,Samsung,Electric Dryers,Electric Dryers,835583,SM ELECTRIC DRYER DVE60M9900V,http://images.lowes.com/product/converted/887276/887276197562.jpg,No,,1649.0,1,1649.0,Customer Returns,"Inspected, No Refurbishment Needed"
WV60M9900AV,Samsung,Front-Load Washers,Front-Load Washers,740399,SM FL WASHER WV60M9900AV/A5,http://images.lowes.com/product/converted/887276/887276196947.jpg,No,,1649.0,1,1649.0,Customer Returns,"Inspected, No Refurbishment Needed"
WM3670HVA,LG,Front-Load Washers,Front-Load Washers,726520,LG FL WASHER WM3670HVA (-645120),http://images.lowes.com/product/converted/048231/048231017503.jpg,No,,999.0,1,999.0,Customer Returns,"Inspected, No Refurbishment Needed"
WM3670HVA,LG,Front-Load Washers,Front-Load Washers,726520,LG FL WASHER WM3670HVA (-645120),http://images.lowes.com/product/converted/048231/048231017503.jpg,No,,999.0,1,999.0,Customer Returns,"Inspected, No Refurbishment Needed"
WF42H5200AW,Samsung,Front-Load Washers,Front-Load Washers,565997,SM 4.2-CU FT FL WASHR WF42H5200AW,http://images.lowes.com/product/converted/887276/887276962993.jpg,No,,799.0,1,799.0,Customer Returns,"Inspected, No Refurbishment Needed"
MEDX655DW,Maytag,Electric Dryers,Electric Dryers,629998,MT 7.0-CU FT ELEC DRYER MEDX655DW,http://images.lowes.com/product/converted/883049/883049332239.jpg,No,,699.0,1,699.0,Customer Returns,"Inspected, No Refurbishment Needed"
MEDX655DW,Maytag,Electric Dryers,Electric Dryers,629998,MT 7.0-CU FT ELEC DRYER MEDX655DW,http://images.lowes.com/product/converted/883049/883049332239.jpg,No,,699.0,1,699.0,Customer Returns,"Inspected, No Refurbishment Needed"
WD100CW,LG,Pedestal Washers,Pedestal Washers,692061,LG PEDESTAL WASHER WD100CW WHITE,http://images.lowes.com/product/converted/048231/048231015172.jpg,No,,699.0,1,699.0,Customer Returns,"Inspected, No Refurbishment Needed"
WF42H5000AW,Samsung,Front-Load Washers,Front-Load Washers,566001,SM 4.2-CU FT FL WASHR WF42H5000AW,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,699.0,1,699.0,Customer Returns,"Inspected, No Refurbishment Needed"
GTW460ASJWW,GE,Top-Load Washers,Top-Load Washers,751710,GE TL WSHR GTW460ASJWW (-395153),http://images.lowes.com/product/converted/084691/084691812005.jpg,No,,599.0,1,599.0,Customer Returns,"Inspected, No Refurbishment Needed"
GTW460ASJWW,GE,Top-Load Washers,Top-Load Washers,751710,GE TL WSHR GTW460ASJWW (-395153),http://images.lowes.com/product/converted/084691/084691812005.jpg,No,,599.0,1,599.0,Customer Returns,"Inspected, No Refurbishment Needed"
DV40J3000EW,Samsung,Electric Dryers,Electric Dryers,669553,SM 7.2-CU FT ELEC DRY DV40J3000EW,http://images.lowes.com/product/converted/887276/887276086958.jpg,No,,549.0,1,549.0,Customer Returns,"Inspected, No Refurbishment Needed"
WT1501CW,LG,Top-Load Washers,Top-Load Washers,745138,LG WASHR HE TL WT1501CW 5.0 CF WH,http://images.lowes.com/product/converted/772454/772454065606.jpg,No,,549.0,1,549.0,Customer Returns,"Inspected, No Refurbishment Needed"
WT1501CW,LG,Top-Load Washers,Top-Load Washers,745138,LG WASHR HE TL WT1501CW 5.0 CF WH,http://images.lowes.com/product/converted/772454/772454065606.jpg,No,,549.0,1,549.0,Customer Returns,"Inspected, No Refurbishment Needed"
GTD33EASKWW,GE,Electric Dryers,Electric Dryers,782268,GE E DRYER GTD33EASKWW (-689422),http://images.lowes.com/product/converted/084691/084691819486.jpg,No,,499.0,1,499.0,Customer Returns,"Inspected, No Refurbishment Needed"
GTW330ASKWW,GE,Top-Load Washers,Top-Load Washers,782267,GE WASHER GTW330ASKWW (-689421),http://images.lowes.com/product/converted/084691/084691819462.jpg,No,,499.0,1,499.0,Customer Returns,"Inspected, No Refurbishment Needed"
GTW485ASJWS,GE,Top-Load Washers,Top-Load Washers,701602,GE STAINLESS STEEL WASHER,http://images.lowes.com/product/converted/084691/084691810711.jpg,No,,449.0,1,449.0,Customer Returns,"Inspected, No Refurbishment Needed"
RED4516FW,Roper,Electric Dryers,Electric Dryers,794809,ROPER 29-IN ELE DRYER RED4516FW,http://images.lowes.com/product/converted/883049/883049414768.jpg,No,,399.0,1,399.0,Customer Returns,"Inspected, No Refurbishment Needed"
RTW4516FW,Roper,Top-Load Washers,Top-Load Washers,794808,ROPER 3.5-CU FT WASHER RTW4516FW,http://images.lowes.com/product/converted/883049/883049415710.jpg,No,,399.0,1,399.0,Customer Returns,"Inspected, No Refurbishment Needed"
