Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF23HTEDBSR,Samsung,SOS REFRIGERATION,French Door Refrigerators,651260,22.5-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276047768.jpg,No,,2199.0,1,2199.0,Scratch and Dent,Front Dent
LTCS24223D,LG,REFRIGERATORS,Top-Freezer Refrigerators,708952,23.8-cu ft Top-Freezer Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231787345.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
WRS325FDAB,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,623790,24.5-cu ft Side-By-Side Refrigerator Single (Black),http://images.lowes.com/product/converted/883049/883049244617.jpg,No,,989.0,1,989.0,Scratch and Dent,Rear Dent
DLEX7600KE,LG,SOS LAUNDRY - DRYERS,Electric Dryers,780239,7.3-cu ft Electric Dryer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231016735.jpg,No,,849.0,1,849.0,Scratch and Dent,Side Dent
WED8000DW,Whirlpool,LAUNDRY,Electric Dryers,670012,8.8-cu ft Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049332345.jpg,No,,629.0,1,629.0,Scratch and Dent,Top Scratch
MEDX655DW,Maytag,LAUNDRY,Electric Dryers,629998,Bravos 7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049332239.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
MEDX655DW,Maytag,LAUNDRY,Electric Dryers,629998,Bravos 7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049332239.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
NE59M4310SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,838770,Smooth Surface Freestanding 5-Element 5.9 Cu. Feet self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276197197.jpg,No,,479.0,1,479.0,Scratch and Dent,Side Dent
WTW5000DW,Whirlpool,LAUNDRY,Top-Load Washers,629986,Cabrio 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330839.jpg,No,,449.0,1,449.0,Scratch and Dent,Top Scratch
GTW460ASJWW,GE,LAUNDRY,Top-Load Washers,751710,4.2-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691812005.jpg,No,,449.0,1,449.0,Scratch and Dent,Front Dent
GTW460ASJWW,GE,LAUNDRY,Top-Load Washers,751710,4.2-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691812005.jpg,No,,379.0,1,379.0,Scratch and Dent,Side Dent
JB250DFWW,GE,FREESTANDING RANGES,Freestanding Electric Ranges,516654,Freestanding 5.3-cu ft Self-Cleaning Electric Range (White) (Common: 30-in; Actual: 29.87-in),http://images.lowes.com/product/converted/084691/084691140122.jpg,No,,379.0,1,379.0,Scratch and Dent,Side Dent
RTW4516FW,Roper,LAUNDRY,Top-Load Washers,794808,3.5-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049415710.jpg,No,,299.0,1,299.0,Scratch and Dent,Front Dent
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,259.0,1,259.0,Scratch and Dent,Side Dent
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,259.0,1,259.0,Scratch and Dent,Side Dent
