Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
PYE22KSKSS,GE Profile Series,APPLIANCE FLOOR DISPLAYS,French Door Refrigerators,786388,Profile 22.2-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691818120.jpg,No,,2699.0,1,2699.0,Refurbished,
NE58K9850WG,Samsung,FREESTANDING RANGES,Double Oven Electric Ranges,780425,Slide-in with Wi-Fi 30-in Smooth Surface 5-Element 3.3-cu ft/2.4-cu ft Self-Cleaning Double Oven Convection Electric Range (Black Stainless Steel),http://images.lowes.com/product/converted/887276/887276144351.jpg,No,,2499.0,1,2499.0,Refurbished,
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2299.0,1,2299.0,Refurbished,
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2299.0,1,2299.0,Refurbished,
WRF555SDFZ,Whirlpool,REFRIGERATORS,French Door Refrigerators,714644,24.7-cu ft 3-Door French Door Refrigerator Single Ice Maker (Fingerprint Resistant Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049409238.jpg,No,,1799.0,1,1799.0,Refurbished,
LFHB2741PF,Frigidaire,REFRIGERATORS,French Door Refrigerators,493398,27.19-cu ft French Door Refrigerator with Single Ice Maker (Easycare Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505637537.jpg,No,,1776.0,1,1776.0,Refurbished,
LGHB2867PF,Frigidaire,REFRIGERATORS,French Door Refrigerators,493399,Gallery 27.86-cu ft French Door Refrigerator Dual Ice Maker (Smudge-Proof Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505637483.jpg,No,,1699.0,1,1699.0,Refurbished,
RF260BEAESG,Samsung,REFRIGERATORS,French Door Refrigerators,730693,25.5-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276181783.jpg,No,,1699.0,1,1699.0,Refurbished,
RF260BEAESG,Samsung,REFRIGERATORS,French Door Refrigerators,730693,25.5-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276181783.jpg,No,,1699.0,1,1699.0,Refurbished,
GSS30C6EYY,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,243976,Gold 29.7 cu ft Side-by-Side Refrigerator (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049225012.jpg,No,,1599.0,1,1599.0,Refurbished,
