Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF22M9581SR,Samsung,SOS REFRIGERATION,Side-by-Side Refrigerators,845501,SM 22 CUFT FD CD RF22M9581SG,http://images.lowes.com/product/converted/887276/887276197999.jpg,No,AS-IS,4599.0,1,4599.0,Customer Returns,
RF23HTEDBSR,Samsung,SOS REFRIGERATION,French Door Refrigerators,651260,22.5-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276047768.jpg,No,AS-IS,3399.0,1,3399.0,Customer Returns,
RF28HMEDBSR,Samsung,REFRIGERATORS,French Door Refrigerators,545257,28.15-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966052.jpg,No,AS-IS,3199.0,1,3199.0,Customer Returns,
GZ25FSRXYY,WHIRLPOOL,REFRIGERATION,REFRIGERATION,364023,25-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Monochromatic Stainless Steel),http://images.lowes.com,No,AS-IS,2499.0,1,2499.0,Customer Returns,
WRX735SDHZ,WHIRLPOOL,REFRIGERATION,REFRIGERATION,754716,24.5 CU FT 4-DOOR FRENCH DOOR,http://images.lowes.com,No,AS-IS,2199.0,1,2199.0,Customer Returns,
LFHB2751TF,FRIGIDAIRE,REFRIGERATION,REFRIGERATION,852874,26.8 CU FT FRENCH DOOR REFRIGERATOR,http://images.lowes.com,No,AS-IS,2149.0,1,2149.0,Customer Returns,
WRS588FIHV,WHIRLPOOL,REFRIGERATION,REFRIGERATION,753485,28.4 CU-FT SXS REFRIGERATOR,http://images.lowes.com,No,AS-IS,1699.0,1,1699.0,Customer Returns,
WRS325FDAW,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,623789,24.5-cu ft Side-By-Side Refrigerator Single (White),http://images.lowes.com/product/converted/883049/883049244600.jpg,No,AS-IS,1199.0,1,1199.0,Customer Returns,
NX58H5600SS,Samsung,FREESTANDING RANGES,Freestanding Gas Ranges,617237,5-Burner Freestanding 5.8-cu ft Convection Gas Range (Stainless Steel) (Common: 30-in; Actual: 29.8125-in),http://images.lowes.com/product/converted/887276/887276977423.jpg,No,AS-IS,1099.0,1,1099.0,Customer Returns,
LGGF3046TF,Frigidaire,FREESTANDING RANGES,RANGES,848412,FR FS GAS RNG LGGF3046TF(-29714),http://images.lowes.com/product/converted/012505/012505511820.jpg,No,AS-IS,1099.0,1,1099.0,Customer Returns,
NX58F5500SB,Samsung,FREESTANDING RANGES,Freestanding Gas Ranges,496654,5-Burner Freestanding 5.8-cu ft Gas Range (Black) (Common: 30-in; Actual: 29-in),http://images.lowes.com/product/converted/887276/887276982618.jpg,No,AS-IS,949.0,1,949.0,Customer Returns,
LFSS2612TP,FRIGIDAIRE,REFRIGERATION,REFRIGERATION,852867,25.5CU FT SXS REFRIGRATOR,http://images.lowes.com,No,AS-IS,899.0,1,899.0,Customer Returns,
LFTR1832TF,FRIGIDAIRE,REFRIGERATION,REFRIGERATION,852892,18-CU FT TOP-FREEZER REFRIGERATOR,http://images.lowes.com,No,AS-IS,779.0,1,779.0,Customer Returns,
FFTR1814TW,FRIGIDAIRE,REFRIGERATION,REFRIGERATION,852884,18-CU FT TOP FREEZER REFRIGERATOR,http://images.lowes.com,No,AS-IS,579.0,1,579.0,Customer Returns,
FFTR1814TW,FRIGIDAIRE,REFRIGERATION,REFRIGERATION,852884,18-CU-FT TOP-FREEZER REFRIGERATOR,http://images.lowes.com,No,AS-IS,579.0,1,579.0,Customer Returns,
FFTR1814TW,FRIGIDAIRE,REFRIGERATION,REFRIGERATION,852884,18-CU FT TOP FREEZER REFRIGERATOR,http://images.lowes.com,No,AS-IS,579.0,1,579.0,Customer Returns,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,AS-IS,549.0,1,549.0,Customer Returns,
HA10TG31SS,Haier,REFRIGERATORS,Top-Freezer Refrigerators,644615,10.11-cu ft Top-Freezer Refrigerator (Stainless Steel),http://images.lowes.com/product/converted/688057/688057308463.jpg,No,AS-IS,509.0,1,509.0,Customer Returns,
DW80M2020US,Samsung,DISHWASHERS,DISHWASHERS,838390,SM DW DW80M2020US,http://images.lowes.com/product/converted/887276/887276196381.jpg,No,AS-IS,499.0,1,499.0,Customer Returns,
FCM11PHWW,GE,SOS FREEZERS,Chest Freezers,660539,10.6-cu ft Chest Freezer (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691263890.jpg,No,AS-IS,399.0,1,399.0,Customer Returns,
