Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28HMEDBSR,Samsung,REFRIGERATORS,French Door Refrigerators,545257,28.15-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966052.jpg,No,,2599.0,1,2599.0,Scratch and Dent,Front Dent
GFE28GSKSS,GE,REFRIGERATORS,French Door Refrigerators,786385,27.8-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691819035.jpg,No,,2519.0,1,2519.0,Scratch and Dent,Side Dent
NE58K9852WG,Samsung,APPLIANCE FLOOR DISPLAYS,Side-by-Side Refrigerators,780425,Samsung 30-in Smooth Surface 5-Element 3.3-cu ft/2.4-cu ft Self-Cleaning Double Oven Convection Electric Range (Black Stainless Steel) ,http://images.lowes.com/product/converted/887276/887276160696.jpg,No,wex,2499.0,1,2499.0,Scratch and Dent,Side Dent
NE58K9500SG,Samsung,FREESTANDING RANGES,Slide-In Electric Ranges,780427,Smooth Surface 5-Element Slide-in Convection Electric Range (Black Stainless Steel) (Common: 30-in; Actual 31-in),http://images.lowes.com/product/converted/887276/887276142876.jpg,No,wex,1709.0,1,1709.0,Scratch and Dent,Side Dent
GSE25HMHES,GE,REFRIGERATORS,Side-by-Side Refrigerators,623763,25.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (Slate) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691261049.jpg,No,wex,1438.0,1,1438.0,Scratch and Dent,Side Dent
GSS25LSLSS,GE,REFRIGERATORS,Side-by-Side Refrigerators,533479,GE 25.4-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ,https://www.lowes.com/pd/GE-25-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/1000225785,No,wex,1099.0,1,1099.0,Scratch and Dent,Front Scratch
LTCS24223S,LG,REFRIGERATORS,Top-Freezer Refrigerators,631321,23.8-cu ft Top-Freezer Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231786553.jpg,No,wex,899.0,1,899.0,Scratch and Dent,Front Dent
GDT695SMJES,GE,DISHWASHERS,Built-In Dishwashers,714576,45-Decibel Built-In Dishwasher with Bottle Wash Feature and Hard Food Disposer (Slate) (Common: 24-in; Actual: 23.75-in),http://images.lowes.com/product/converted/084691/084691817529.jpg,No,wex,809.0,1,809.0,Scratch and Dent,Front Dent
LFHT1831QP,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,623743,18-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505641053.jpg,No,,628.0,1,628.0,Scratch and Dent,Side Dent
NE59M4320SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,845535,SM FS ELEC RNG NE59M4320SS,http://images.lowes.com/product/converted/887276/887276197234.jpg,No,,579.0,1,579.0,Scratch and Dent,Side Dent
WFE540H0ES,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,683190,Smooth Surface Freestanding 5-Element 6.4-cu ft Self-Cleaning Convection Electric Range (Black-On-Stainless) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049356228.jpg,No,,579.0,1,579.0,Scratch and Dent,Side Dent
NE59M4320SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,845535,SM FS ELEC RNG NE59M4320SS,http://images.lowes.com/product/converted/887276/887276197234.jpg,No,,579.0,1,579.0,Scratch and Dent,Side Dent
NE59M4320SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,845535,SM FS ELEC RNG NE59M4320SS,http://images.lowes.com/product/converted/887276/887276197234.jpg,No,,579.0,1,579.0,Scratch and Dent,Rear Dent
JB645DKWW,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784508,Smooth Surface Freestanding 5.3-cu ft Self-Cleaning Electric Range (White) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691819318.jpg,No,wex,499.0,1,499.0,Scratch and Dent,Side Dent
JB250DFBB,GE,FREESTANDING RANGES,Freestanding Electric Ranges,516659,Freestanding 5.3-cu ft Self-Cleaning Electric Range (Black) (Common: 30-in; Actual: 29.87-in),http://images.lowes.com/product/converted/084691/084691140139.jpg,No,wex,404.0,1,404.0,Scratch and Dent,Side Dent
