Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Front Dent
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Front Dent
RF23HCEDBWW,Samsung,REFRIGERATORS,French Door Refrigerators,689904,22.5-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276967646.jpg,No,,2399.0,1,2399.0,Scratch and Dent,Side Dent
PYE22KSKSS,GE Profile Series,APPLIANCE FLOOR DISPLAYS,French Door Refrigerators,598055,Profile 22.2-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691818120.jpg,Yes,,2299.0,1,2299.0,Scratch and Dent,Side Scratch
RH25H5611SR,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,648958,Food ShowCase 24.7-cu ft Side-by-Side Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276073446.jpg,No,,2099.0,1,2099.0,Scratch and Dent,Front Dent
RF263BEAESR,Samsung,SOS REFRIGERATION,French Door Refrigerators,580483,25.6-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590045.jpg,Yes,,1999.0,1,1999.0,Scratch and Dent,Rear Dent
LSXS26386S,LG,REFRIGERATORS,Side-by-Side Refrigerators,631272,26.06-cu ft Side-by-Side Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231786713.jpg,No,,1899.0,1,1899.0,Scratch and Dent,Front Dent
RF260BEAESG,Samsung,REFRIGERATORS,French Door Refrigerators,730693,25.5-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276181783.jpg,No,wex,1699.0,1,1699.0,Scratch and Dent,Front Dent
LSE4613BD,LG,FREESTANDING RANGES,Slide-In Electric Ranges,848345,EasyClean Smooth Surface 5-Element Slide-In Convection Electric Range (Black Stainless) (Common: 30-in; Actual 29.9375-in),http://images.lowes.com/product/converted/048232/048232335422.jpg,No,wex,1599.0,1,1599.0,Scratch and Dent,Rear Dent
WRF560SMYW,Whirlpool,REFRIGERATORS,French Door Refrigerators,567345,19.7-cu ft 3-Door French Door Refrigerator Single Ice Maker (White),http://images.lowes.com/product/converted/883049/883049243962.jpg,No,,1399.0,1,1399.0,Scratch and Dent,Side Dent
