Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28HMEDBSR,Samsung,REFRIGERATORS,French Door Refrigerators,545257,28.15-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966052.jpg,No,,3199.0,1,3199.0,Scratch and Dent,Side Dent
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Front Dent
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Side Scratch
RF23J9011SR,Samsung,REFRIGERATORS,French Door Refrigerators,488377,22.5-cu ft 4-Door Counter-Depth French Door Refrigerator with Single Ice Maker (Stainless Steel),http://images.lowes.com/product/converted/887276/887276088969.jpg,No,,2699.0,1,2699.0,Scratch and Dent,Side Dent
RF263TEAESG,Samsung,REFRIGERATORS,French Door Refrigerators,751820,24.6-cu ft French Door Refrigerator with Dual Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276117799.jpg,No,,2649.0,1,2649.0,Scratch and Dent,Side Dent
B26FT80SNS,Bosch,APPLIANCE FLOOR DISPLAYS,French Door Refrigerators,718498,800 Series 23.5-cu ft French Door Refrigerator Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/825225/825225923466.jpg,No,,2519.0,1,2519.0,Scratch and Dent,Side Scratch
RF23HTEDBSR,Samsung,SOS REFRIGERATION,French Door Refrigerators,651260,22.5-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276047768.jpg,No,,2499.0,1,2499.0,Scratch and Dent,Front Dent
RF25HMEDBSG,Samsung,REFRIGERATORS,French Door Refrigerators,714680,Flexzone 24.73-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276139760.jpg,No,,2399.0,1,2399.0,Scratch and Dent,Side Dent
GFE24JGKBB,GE,SOS REFRIGERATION,French Door Refrigerators,720391,23.8-cu ft French Door Refrigerator with Single Ice Maker (Black) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691814092.jpg,No,,2299.0,1,2299.0,Scratch and Dent,Front Dent
RH25H5611SR,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,648958,Food ShowCase 24.7-cu ft Side-by-Side Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276073446.jpg,No,,2099.0,1,2099.0,Scratch and Dent,Front Dent
RF263BEAEBC,Samsung,SOS REFRIGERATION,French Door Refrigerators,580484,24.6-cu ft French Door Refrigerator with Single Ice Maker (Black) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590069.jpg,No,,1699.0,1,1699.0,Scratch and Dent,Front Dent
FGHC2331PF,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,492537,Gallery 22.2-cu ft Counter-Depth Side-by-Side Refrigerator with Single Ice Maker (Smudge-Proof Stainless Steel),http://images.lowes.com/product/converted/012505/012505636493.jpg,No,,1499.0,1,1499.0,Scratch and Dent,Side Dent
GSE25HGHWW,GE,REFRIGERATORS,Side-by-Side Refrigerators,623761,25.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691260882.jpg,No,,1399.0,1,1399.0,Scratch and Dent,Front Scratch
FGHS2631PF,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,488404,Gallery 26-cu ft Side-by-Side Refrigerator with Single Ice Maker (Smudge-Proof Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505636578.jpg,No,,1299.0,1,1299.0,Scratch and Dent,Side Dent
FGHS2631PF,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,488404,Gallery 26-cu ft Side-by-Side Refrigerator with Single Ice Maker (Smudge-Proof Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505636578.jpg,No,,1299.0,1,1299.0,Scratch and Dent,Side Dent
LTCS24223D,LG,REFRIGERATORS,Top-Freezer Refrigerators,708952,23.8-cu ft Top-Freezer Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231787345.jpg,No,,1299.0,1,1299.0,Scratch and Dent,Side Dent
RS25J500DSR,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,712177,24.52-cu ft Side-by-Side Refrigerator with Single Ice Maker (Stainless Steel),http://images.lowes.com/product/converted/887276/887276099453.jpg,No,,1099.0,1,1099.0,Scratch and Dent,Top Scratch
RT21M6213SR,Samsung,REFRIGERATORS,Top-Freezer Refrigerators,847229,SM 21-CU FT TM RT21M6213SR,http://images.lowes.com/product/converted/887276/887276213859.jpg,No,,1099.0,1,1099.0,Scratch and Dent,Front Dent
WRS325FDAM,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,486058,24.5-cu ft Side-By-Side Refrigerator Single (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049260891.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
LGGF3043KF,Frigidaire,FREESTANDING RANGES,Freestanding Gas Ranges,29714,Gallery 5-Burner Freestanding Convection Gas Range (Stainless) (Common: 30-in; Actual: 29.88-in),http://images.lowes.com/product/converted/012505/012505500916.jpg,No,,899.0,1,899.0,Scratch and Dent,Side Dent
NE59J7630SG,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,751810,Smooth Surface Freestanding 5-Element 5.9-cu ft Self-Cleaning Convection Electric Range (Black Stainless) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276111926.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Dent
WRT311FZDM,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623786,20.5-cu ft Top-Freezer Refrigerator (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049322711.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
FFTR2021TW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,852901,20.4-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/084691/084691260882.jpg,No,,549.0,1,549.0,Scratch and Dent,Side Dent
WRT311FZDB,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623783,20.5-cu ft Top-Freezer Refrigerator (Black),http://images.lowes.com/product/converted/883049/883049322704.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Scratch
JB645RKSS,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784510,Smooth Surface Freestanding 5.3-cu ft Self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691819325.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
WRT318FZDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623781,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049326948.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
FFTR1821TW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,852886,18-cu ft Top-Freezer Refrigerator (White),https://mobileimages.lowes.com/product/converted/012505/012505644535.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
