Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28K9380SG,Samsung,SOS REFRIGERATION,French Door Refrigerators,780368,Flex 27.8-cu ft 4-Door French Door Refrigerator Single Ice Maker Door Within Door (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276144405.jpg,Yes,,2999.0,1,2999.0,Refurbished,Refurbished
FFFU21M1QW,Frigidaire,FREEZERS,Upright Freezers,637400,20.9-cu ft Upright Freezer (White),http://images.lowes.com/product/converted/012505/012505229206.jpg,No,,2299.0,1,2299.0,Refurbished,Refurbished
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,1999.0,1,1999.0,Refurbished,Refurbished
LMXS27626D,LG,REFRIGERATORS,French Door Refrigerators,670064,26.7-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231787413.jpg,No,,1899.0,1,1899.0,Refurbished,Refurbished
RS22HDHPNSR,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,568253,22.3-cu ft Counter-Depth Side-by-Side Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276960159.jpg,No,,1699.0,1,1699.0,Refurbished,Refurbished
RF263BEAESR,Samsung,SOS REFRIGERATION,French Door Refrigerators,580483,25.6-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590045.jpg,Yes,,1699.0,1,1699.0,Refurbished,Refurbished
LFHB2751TF,Frigidaire,REFRIGERATORS,French Door Refrigerators,852874,Frigidaire 26.8-cu ft 3-Door French Door Refrigerator Single Ice Maker (Easycare Stainless Steel) ENERGY STAR ,https://www.lowes.com/pd/Frigidaire-26-8-cu-ft-3-Door-French-Door-Refrigerator-Single-Ice-Maker-Easycare-Stainless-Steel-ENERGY-STAR/1000225693,No,wex,1499.0,1,1499.0,Refurbished,Refurbished
NE58F9500SS,Samsung,FREESTANDING RANGES,Slide-In Electric Ranges,502409,Smooth Surface 5-Element Slide-In Convection Electric Range (Stainless Steel) (Common: 30-in; Actual 29.8-in),http://images.lowes.com/product/converted/887276/887276988191.jpg,No,wex,1299.0,1,1299.0,Refurbished,Refurbished
RF260BEAESR,Samsung,REFRIGERATORS,French Door Refrigerators,186006,25.5-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590175.jpg,No,,1299.0,1,1299.0,Refurbished,Refurbished
WRS571CIDM,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,621375,20.6-cu ft Counter-Depth Side-By-Side Refrigerator Single (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049328652.jpg,No,,1249.0,1,1249.0,Refurbished,Refurbished
FGHC2331PF,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,492537,Gallery 22.2-cu ft Counter-Depth Side-by-Side Refrigerator with Single Ice Maker (Smudge-Proof Stainless Steel),http://images.lowes.com/product/converted/012505/012505636493.jpg,No,wex,1199.0,1,1199.0,Refurbished,Refurbished
GSE25HMHES,GE,REFRIGERATORS,Side-by-Side Refrigerators,623763,25.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (Slate) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691261049.jpg,No,wex,1199.0,1,1199.0,Refurbished,Refurbished
GSE25HMHES,GE,REFRIGERATORS,Side-by-Side Refrigerators,623763,25.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (Slate) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691261049.jpg,No,wex,1199.0,1,1199.0,Refurbished,Refurbished
LGEF3046TD,Frigidaire,FREESTANDING RANGES,Freestanding Electric Ranges,848343,FR FS ELEC RNG LGEF3046TD,http://images.lowes.com/product/converted/012505/012505511707.jpg,No,wex,799.0,1,799.0,Refurbished,Refurbished
NE59M4320SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,845535,SM FS ELEC RNG NE59M4320SS,http://images.lowes.com/product/converted/887276/887276197234.jpg,No,,649.0,1,649.0,Refurbished,Refurbished
MDB8959SFZ,Maytag,DISHWASHERS,Built-In Dishwashers,616062,24-in 47-Decibel Built-in Dishwasher (Monochromatic Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049397856.jpg,No,wex,599.0,1,599.0,Refurbished,Refurbished
WRT311FZDW,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623784,20.5-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/883049/883049303192.jpg,No,,599.0,1,599.0,Refurbished,Refurbished
JB645RKSS,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784510,Smooth Surface Freestanding 5.3-cu ft Self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691819325.jpg,No,,499.0,1,499.0,Refurbished,Refurbished
GTE16DTHBB,GE,REFRIGERATORS,Top-Freezer Refrigerators,634484,15.53-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691258902.jpg,No,,499.0,1,499.0,Refurbished,Refurbished
JB645DKWW,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784508,Smooth Surface Freestanding 5.3-cu ft Self-Cleaning Electric Range (White) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691819318.jpg,No,wex,499.0,1,499.0,Refurbished,Refurbished
WRT318FZDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623781,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049326948.jpg,No,,499.0,1,499.0,Refurbished,Refurbished
