Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
lmxc23746s,LG,SOS REFRIGERATION,French Door Refrigerators,646957,22.7-cu ft 4-Door Counter-Depth French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231786232.jpg,No,,3509.0,1,3509.0,Customer Returns,
B26FT80SNS,Bosch,APPLIANCE FLOOR DISPLAYS,French Door Refrigerators,718498,800 Series 23.5-cu ft French Door Refrigerator Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/825225/825225923466.jpg,No,,2799.0,1,2799.0,Customer Returns,
WRS588FIHV,WHIRLPOOL,REFRIGERATION,SXS REFRIGERATOR,753485,28.4 cu ft refrigerator,http://images.lowes.com,No,wex,1529.0,1,1529.0,Customer Returns,
RS25J500DSG,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,730752,24.5-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black Stainless Steel),http://images.lowes.com/product/converted/887276/887276179285.jpg,No,wex,1199.0,1,1199.0,Customer Returns,
WED8500DC,Whirlpool,LAUNDRY,Electric Dryers,632523,Cabrio 8.8-cu ft Electric Dryer with Steam Cycle (Chrome Shadow) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049332369.jpg,No,,1199.0,1,1199.0,Customer Returns,
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,799.0,1,799.0,Customer Returns,
WT1501CW,LG,LAUNDRY,Top-Load Washers,745138,4.5-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231015905.jpg,No,,749.0,1,749.0,Customer Returns,
NE59M4310SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,838770,Smooth Surface Freestanding 5-Element 5.9 Cu. Feet self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276197197.jpg,No,,699.0,1,699.0,Customer Returns,
WA45M7050AW,Samsung,LAUNDRY,Top-Load Washers,835591,SM TL WASHER WA45M7050AW (-565954,http://images.lowes.com/product/converted/887276/887276196398.jpg,No,,699.0,1,699.0,Customer Returns,
LFFH17F3QW,Frigidaire,FREEZERS,Upright Freezers,643964,16.6-cu ft Frost-Free Upright Freezer (White) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505218477.jpg,No,,699.0,1,699.0,Customer Returns,
WA45M7050AW,Samsung,LAUNDRY,Top-Load Washers,835591,SM TL WASHER WA45M7050AW (-565954,http://images.lowes.com/product/converted/887276/887276196398.jpg,No,,699.0,1,699.0,Customer Returns,
MVWB835DW,Maytag,SOS LAUNDRY - FRONT LOAD WASHERS,Top-Load Washers,670293,6.1-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049335490.jpg,No,,649.0,1,649.0,Customer Returns,
WED8000DW,Whirlpool,LAUNDRY,Electric Dryers,670012,8.8-cu ft Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049332345.jpg,No,,649.0,1,649.0,Customer Returns,
WTW5000DW,Whirlpool,LAUNDRY,Top-Load Washers,629986,Cabrio 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330839.jpg,No,,469.0,1,469.0,Customer Returns,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,651269,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,sos,449.0,1,449.0,Customer Returns,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,651269,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,sos,449.0,1,449.0,Customer Returns,
HTW200ASKWW,Hotpoint,LAUNDRY,Top-Load Washers,804047,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691810650.jpg,No,,399.0,1,399.0,Customer Returns,
RTW4516FW,Roper,LAUNDRY,Top-Load Washers,794808,3.5-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049415710.jpg,No,,399.0,1,399.0,Customer Returns,
HTW200ASKWW,Hotpoint,LAUNDRY,Top-Load Washers,804047,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691810650.jpg,No,,399.0,1,399.0,Customer Returns,
HTX21EASKWW,Hotpoint,LAUNDRY,Electric Dryers,804048,6.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/084691/084691810834.jpg,No,,399.0,1,399.0,Customer Returns,
