Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
WET4024EW,Whirlpool,LAUNDRY,Stacked Laundry Centers,555131,Electric Stacked Laundry Center with 1.5-cu ft Washer and 3.4-cu ft Dryer (White),http://images.lowes.com/product/converted/883049/883049347646.jpg,No,,1169.0,1,1169.0,Scratch and Dent,Front Dent
DVE45M5500Z,SAMSUNG,LAUNDRY,Electric Dryers,835574,Electric Stacked Laundry Center with 1.5-cu ft Washer and 3.4-cu ft Dryer (White),HTTP://images.lowes.com,No,,749.0,1,749.0,Scratch and Dent,Side Dent
DVE45M5500Z,Samsung,LAUNDRY,Electric Dryers,835574,SM E DRYER DVE45M5500Z (-780060,http://images.lowes.com/product/converted/887276/887276202464.jpg,No,,749.0,1,749.0,Scratch and Dent,Side Dent
DLEX3370W,LG,LAUNDRY,Electric Dryers,640799,7.4-cu ft Stackable Electric Dryer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231014069.jpg,No,,649.0,1,649.0,Scratch and Dent,Top Dent
DV42H5200EW,Samsung,LAUNDRY,Electric Dryers,565998,7.5-cu ft Stackable Electric Dryer with Steam Cycle (White),http://images.lowes.com/product/converted/887276/887276963211.jpg,No,,599.0,1,599.0,Scratch and Dent,Top Dent
WT7200CW,LG,LAUNDRY,Top-Load Washers,845039,LG TL WASHER WT7200CW (-481181),http://images.lowes.com/product/converted/048231/048231020275.jpg,No,,599.0,1,599.0,Scratch and Dent,Side Dent
DV42H5000EW,Samsung,LAUNDRY,Electric Dryers,566002,7.5-cu ft Stackable Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963167.jpg,No,,549.0,1,549.0,Scratch and Dent,Rear Dent
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,549.0,1,549.0,Scratch and Dent,Rear Dent
WF42H5000AW,SAMSUNG,LAUNDRY,FRONT LOAD WASHER,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com,No,,549.0,1,549.0,Scratch and Dent,Side Scratch
GTD65EBSJWS,GE,LAUNDRY,Electric Dryers,751717,7.4-cu ft Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691810902.jpg,No,,499.0,1,499.0,Scratch and Dent,Rear Dent
WM3270CW,LG,LAUNDRY,FRONT LOAD WASHER,794816,LG FL WASHER WM3270CW (-645120),http://images.lowes.com/product/converted/048231/048231017527.jpg,No,,499.0,1,499.0,Scratch and Dent,Rear Dent
WM3270CW,LG,LAUNDRY,Electric Dryers,794816,LG FL WASHER WM3270CW (-645120),http://images.lowes.com/product/converted/048231/048231017527.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
DLE317OW,LG,LAUNDRY,Electric Dryers,645121,7.4-cu ft Electric Dryer (White) ENERGY STAR,HTTP://images.LOWES.COM,No,,499.0,1,499.0,Scratch and Dent,Side Dent
WT1501CW,LG,LAUNDRY,Top-Load Washers,745138,4.5-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231015905.jpg,No,,499.0,1,499.0,Scratch and Dent,Front Dent
DLE3170W,LG,LAUNDRY,Electric Dryers,645121,7.4-cu ft Stackable Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231014748.jpg,No,,499.0,1,499.0,Scratch and Dent,Top Scratch
MVWX655DW,Maytag,LAUNDRY,Top-Load Washers,637743,Bravo 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330846.jpg,No,,469.0,1,469.0,Scratch and Dent,Front Dent
MVWX655DW,Maytag,LAUNDRY,Top-Load Washers,637743,Bravo 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330846.jpg,No,,469.0,1,469.0,Scratch and Dent,Front Scratch
GTW485ASJWS,GE,LAUNDRY,Top-Load Washers,751713,4.9-cu ft Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691810711.jpg,No,,449.0,1,449.0,Scratch and Dent,Top Scratch
WTW5000DW,Whirlpool,LAUNDRY,Top-Load Washers,629986,Cabrio 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330839.jpg,No,,429.0,1,429.0,Scratch and Dent,Rear Scratch
