Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
LMXS27626D,LG,REFRIGERATORS,French Door Refrigerators,670064,26.7-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231787413.jpg,No,,2699.0,1,2699.0,Scratch and Dent,Side Dent
RF28JBEDBSG,Samsung,REFRIGERATORS,French Door Refrigerators,751818,Food Showcase 27.8-cu ft French Door Refrigerator with Single Ice Maker and Door Within Door (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276142357.jpg,No,,2499.0,1,2499.0,Scratch and Dent,Side Dent
RF22KREDBSR,Samsung,SOS REFRIGERATION,French Door Refrigerators,780375,Food Showcase 22.4-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker and Door Within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276146652.jpg,No,,2499.0,1,2499.0,Scratch and Dent,Side Scratch
RF263TEAESG,Samsung,REFRIGERATORS,French Door Refrigerators,751820,24.6-cu ft French Door Refrigerator with Dual Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276117799.jpg,No,,1599.0,1,1599.0,Scratch and Dent,Side Dent
WF45K6500AV,Samsung,LAUNDRY,Front-Load Washers,780053,AddWash 4.5-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276138121.jpg,No,,989.0,1,989.0,Scratch and Dent,Rear Dent
LFSS2612TF,Frigidaire,REFRIGERATORS,Side by Side Refrigerator,852869,Frigidaire 25.5-cu ft Side-By-Side Refrigerator with Ice Maker (Easycare Stainless Steel),https://www.lowes.com/pd/Frigidaire-25-5-cu-ft-Side-By-Side-Refrigerator-with-Ice-Maker-Easycare-Stainless-Steel/1000245233,No,,899.0,1,899.0,Scratch and Dent,Side Scratch
RT21M6213SR,Samsung,REFRIGERATORS,Top-Mount Refrigerator,847229,SM 21-CU FT TM RT21M6213SR,http://images.lowes.com/product/converted/887276/887276213859.jpg,No,,849.0,1,849.0,Scratch and Dent,Side Scratch
WRT311FZDW,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623784,20.5-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/883049/883049303192.jpg,No,,798.0,1,798.0,Scratch and Dent,Side Dent
WRT311FZDW,Whirlpool,REFRIGERATORS,Top-Freezer Refrigerators,623784,20.5-cu ft Top-Freezer Refrigerator (White),http://images.lowes.com/product/converted/883049/883049303192.jpg,No,,798.0,1,798.0,Scratch and Dent,Side Dent
LFSS2312TE,Frigidaire,REFRIGERATORS,Side by Side Refrigerator,852865,Frigidaire 22-cu ft Side-By-Side Refrigerator with Ice Maker (Black),https://www.lowes.com/pd/Frigidaire-22-cu-ft-Side-By-Side-Refrigerator-with-Ice-Maker-Black/1000245225,No,,798.0,1,798.0,Scratch and Dent,Side Dent
NX58H5600SS,Samsung,FREESTANDING RANGES,Freestanding Gas Ranges,617237,5-Burner Freestanding 5.8-cu ft Convection Gas Range (Stainless Steel) (Common: 30-in; Actual: 29.8125-in),http://images.lowes.com/product/converted/887276/887276977423.jpg,No,,629.0,1,629.0,Scratch and Dent,Side Dent
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,578.0,1,578.0,Scratch and Dent,Rear Dent
DV45H7000EW,Samsung,LAUNDRY,Electric Dryers,565955,7.4-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963877.jpg,No,,479.0,1,479.0,Scratch and Dent,Side Dent
WA45M7050AW,Samsung,LAUNDRY,Top-Load Washer,835591,SM TL WASHER WA45M7050AW (-565954,http://images.lowes.com/product/converted/887276/887276196398.jpg,No,,479.0,1,479.0,Scratch and Dent,Front Scratch
GTW330ASKWW,GE,LAUNDRY,Top-Load Washers,782267,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691819462.jpg,No,,399.0,1,399.0,Scratch and Dent,Rear Dent
