Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28HMEDBSR,Samsung,REFRIGERATORS,French Door Refrigerators,545257,28.15-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966052.jpg,No,,2599.0,1,2599.0,Scratch and Dent,Rear Dent
LFXC24726,LG,REFRIGERATORS,French Door Refrigerators,481240,LG 24-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Black Stainless) ENERGY STAR ,https://www.lowes.com/pd/LG-24-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Black-Stainless-ENERGY-STAR/50426242,No,,2299.0,1,2299.0,Scratch and Dent,Side Dent
RF28HFEDTSR,Samsung,REFRIGERATORS,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,1799.0,1,1799.0,Scratch and Dent,Side Dent
RF260BEAESR,Samsung,REFRIGERATORS,French Door Refrigerators,186006,25.5-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590175.jpg,No,,1599.0,1,1599.0,Scratch and Dent,Side Dent
RF263BEAESR,Samsung,SOS REFRIGERATION,French Door Refrigerators,580483,25.6-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590045.jpg,No,,1499.0,1,1499.0,Scratch and Dent,Side Dent
GSE25HMHES,GE,REFRIGERATORS,Side-by-Side Refrigerators,623763,25.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (Slate) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691261049.jpg,No,,1438.0,1,1438.0,Scratch and Dent,Front Scratch
RS25H5111SG,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,723983,24.5-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276164526.jpg,No,,1399.0,1,1399.0,Scratch and Dent,Side Dent
NE59M6850SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,845533,SM FS ELEC RNG NE59M6850SS,http://images.lowes.com/product/converted/887276/887276199214.jpg,No,,1199.0,1,1199.0,Scratch and Dent,Side Dent
GTS21FGKWW,GE,REFRIGERATORS,Top-Freezer Refrigerators,749812,GE 20.8-cu ft Top-Freezer Refrigerator (White) ,https://www.lowes.com/pd/GE-20-8-cu-ft-Top-Freezer-Refrigerator-White/1000214165,No,,719.0,1,719.0,Scratch and Dent,Top Dent
DLE7200WE,LG,LAUNDRY,Electric Dryers,845040,LG ELEC DRYER DLE7200WE (-150843),http://images.lowes.com/product/converted/048231/048231020282.jpg,No,,719.0,1,719.0,Scratch and Dent,Side Dent
NX58H5600SS,Samsung,FREESTANDING RANGES,Freestanding Gas Ranges,617237,5-Burner Freestanding 5.8-cu ft Convection Gas Range (Stainless Steel) (Common: 30-in; Actual: 29.8125-in),http://images.lowes.com/product/converted/887276/887276977423.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
WED8000DW,Whirlpool,LAUNDRY,Electric Dryers,670012,8.8-cu ft Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049332345.jpg,No,,649.0,1,649.0,Scratch and Dent,Side Dent
JB645RKSS,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784510,Smooth Surface Freestanding 5.3-cu ft Self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691819325.jpg,No,,629.0,1,629.0,Scratch and Dent,Side Dent
RA824DDWW,Hotpoint,SOS RANGES,Freestanding Electric Ranges,570514,Freestanding 3-cu ft Electric Range (White) (Common: 24-in; Actual: 24-in),http://images.lowes.com/product/converted/084691/084691247876.jpg,No,,512.0,1,512.0,Scratch and Dent,Side Dent
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
ME16H702SES,Samsung,OTR MICROWAVES,Over-the-Range Microwaves,589363,1.6-cu ft Over-The-Range Microwave (Stainless Steel) (Common: 30-in; Actual: 29.87-in),http://images.lowes.com/product/converted/887276/887276690162.jpg,No,,224.0,1,224.0,Scratch and Dent,Side Dent
