Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
DVE60M9900V,Samsung,LAUNDRY,Electric Dryers,835583,SM ELECTRIC DRYER DVE60M9900V,http://images.lowes.com/product/converted/887276/887276197562.jpg,No,,1899.0,1,1899.0,Scratch and Dent,Side Dent
DVG52M7750V,Samsung,LAUNDRY,Electric Dryers,844406,SM GAS DRYER DVG52M7750V (-669551,http://images.lowes.com/product/converted/887276/887276197029.jpg,No,,1099.0,1,1099.0,Scratch and Dent,Top Dent
GUD24ESSJWW,GE,LAUNDRY,Stacked Laundry Centers,751719,Electric Stacked Laundry Center with 2-cu ft Washer and 4.4-cu ft Dryer (White),http://images.lowes.com/product/converted/084691/084691809593.jpg,No,wex,1079.0,1,1079.0,Scratch and Dent,Side Dent
WF42H5200AF,Samsung,LAUNDRY,Front-Load Washers,565989,4.2-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (Merlot) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962986.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
WF50K7500AV,Samsung,LAUNDRY,Front-Load Washers,780047,AddWash 5-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276135557.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
MED5500FW,Maytag,LAUNDRY,Electric Dryers,780036,7.4-cu ft Stackable Electric Dryer Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049385297.jpg,No,,999.0,1,999.0,Scratch and Dent,Side Dent
DVE52M7750V,Samsung,LAUNDRY,Electric Dryers,844405,SM E DRYER DVE52M7750V (-669550,http://images.lowes.com/product/converted/887276/887276196855.jpg,No,,999.0,1,999.0,Scratch and Dent,Front Dent
WF42H5200AW,Samsung,LAUNDRY,Front-Load Washers,565997,4.2-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962993.jpg,No,,899.0,1,899.0,Scratch and Dent,Side Dent
WF42H5200AW,Samsung,LAUNDRY,Front-Load Washers,565997,4.2-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962993.jpg,No,,899.0,1,899.0,Scratch and Dent,Side Dent
DV42H5000EW,Samsung,LAUNDRY,Electric Dryers,566002,7.5-cu ft Stackable Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963167.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Dent
DV42H5000EW,Samsung,LAUNDRY,Electric Dryers,566002,7.5-cu ft Stackable Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963167.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Scratch
WM3270CW,LG,LAUNDRY,Front-Load Washers,794816,LG FL WASHER WM3270CW (-645120),http://images.lowes.com/product/converted/048231/048231017527.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Scratch
DLE3170W,LG,LAUNDRY,Electric Dryers,645121,7.4-cu ft Stackable Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231014748.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Scratch
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Dent
MGDB755DW,Maytag,SOS LAUNDRY - DRYERS,Gas Dryers,665070,7-cu ft Gas Dryer Steam Cycles (White),http://images.lowes.com/product/converted/883049/883049332291.jpg,Yes,,764.0,1,764.0,Scratch and Dent,Side Dent
WD100CV,LG,LAUNDRY,Pedestal Washers,751709,Sidekick 1-cu ft 27-in Pedestal Washer (Graphite Steel),http://images.lowes.com/product/converted/048231/048231015165.jpg,No,,729.0,1,729.0,Scratch and Dent,Side Dent
MVWB765FW,Maytag,LAUNDRY,Top-Load Washers,817721,4.7-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049429939.jpg,No,,719.0,1,719.0,Scratch and Dent,Side Dent
WTW7040DW,Whirlpool,LAUNDRY,Top-Load Washers,670296,Cabrio 4.8-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346441.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
DV45H7000EW,Samsung,LAUNDRY,Electric Dryers,565955,7.4-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963877.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
