Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF22K9381SG,Samsung,REFRIGERATORS,French Door Refrigerators,712503,Food Showcase 22.1-cu ft Counter-Depth French Door Refrigerator with Single Ice Maker and Door within Door (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276144382.jpg,No,,2199.0,1,2199.0,Refurbished,Refurbished
LSXC22386S,LG,SOS REFRIGERATION,Side-by-Side Refrigerators,731336,21.7-cu ft Counter-Depth Side-by-Side Refrigerator with Single Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231787550.jpg,Yes,sos,1599.0,1,1599.0,Scratch and Dent,Front Dent
WRS571CIDM,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,621375,20.6-cu ft Counter-Depth Side-By-Side Refrigerator Single (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049328652.jpg,No,,1599.0,1,1599.0,Refurbished,Refurbished
RS25H5111SG,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,723983,24.5-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276164526.jpg,No,wex,1399.0,1,1399.0,Scratch and Dent,Side Dent
RS25H5111SG,Samsung,REFRIGERATORS,Side-by-Side Refrigerators,723983,24.5-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276164526.jpg,No,wex,1399.0,1,1399.0,Scratch and Dent,Side Dent
LFHB2751TF,Frigidaire,REFRIGERATORS,French Door Refrigerators,852874,Frigidaire 26.8-cu ft 3-Door French Door Refrigerator Single Ice Maker (Easycare Stainless Steel) ENERGY STAR ,https://www.lowes.com/pd/Frigidaire-26-8-cu-ft-3-Door-French-Door-Refrigerator-Single-Ice-Maker-Easycare-Stainless-Steel-ENERGY-STAR/1000225693,No,wex,1299.0,1,1299.0,Refurbished,Refurbished
WFE770H0FZ,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,805152,Smooth Surface Freestanding 5 6.4-cu ft Self-Cleaning Convection Electric Range (Fingerprint Resistant Stainless Steel) (Common: 30-in; Actual: 29.875-in),,No,wex,899.0,1,899.0,Scratch and Dent,Side Dent
WFE770H0FZ,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,805152,Smooth Surface Freestanding 5 6.4-cu ft Self-Cleaning Convection Electric Range (Fingerprint Resistant Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049415970.jpg,No,wex,899.0,1,899.0,Scratch and Dent,Side Dent
FFHS2611PF,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,488403,26-cu ft Side-by-Side Refrigerator with Single Ice Maker (Easycare Stainless Steel),http://images.lowes.com/product/converted/012505/012505637698.jpg,No,,898.0,1,898.0,Refurbished,Refurbished
FFHS2611PF,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,488403,26-cu ft Side-by-Side Refrigerator with Single Ice Maker (Easycare Stainless Steel),http://images.lowes.com/product/converted/012505/012505637698.jpg,No,,898.0,1,898.0,Refurbished,Refurbished
WRT318FZDM,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623782,29.75-in 18.2-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (Monochromatic Stainless Steel),http://images.lowes.com/product/converted/883049/883049339016.jpg,No,,749.0,1,749.0,Refurbished,Refurbished
LFFH20F3QW,Frigidaire,FREEZERS,Upright Freezers,637401,20.2-cu ft Frost-Free Upright Freezer (White) ENERGY STAR,http://images.lowes.com/product/converted/012505/012505218491.jpg,No,,599.0,1,599.0,Scratch and Dent,Front Dent
NE59M4320SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,845535,SM FS ELEC RNG NE59M4320SS,http://images.lowes.com/product/converted/887276/887276197234.jpg,No,,579.0,1,579.0,Refurbished,Refurbished
FFTR1821TB,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,852887,Frigidaire 18-cu ft Top-Freezer Refrigerator (Black) ,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-Black/1000225705,No,,449.0,1,449.0,Refurbished,Refurbished
WFC310S0EW,Whirlpool,SOS RANGES,Freestanding Electric Ranges,668343,Freestanding 4.8-cu ft Self-Cleaning Electric Range (White) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049353777.jpg,Yes,sos,359.0,1,359.0,Scratch and Dent,Rear Dent
