Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28JBEDBSR,Samsung,REFRIGERATORS,French Door Refrigerators,692023,Food Showcase 27.8-cu ft French Door Refrigerator with Single Ice Maker and Door Within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276142364.jpg,Yes,,2299.0,1,2299.0,Refurbished,
RF28HMEDBSR,Samsung,REFRIGERATORS,French Door Refrigerators,545257,28.15-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966052.jpg,No,,1999.0,1,1999.0,Refurbished,
WRS322FDAB,Whirlpool,SOS REFRIGERATION,Side-by-Side Refrigerators,510329,21.2-cu ft Side-By-Side Refrigerator Single (Black),http://images.lowes.com/product/converted/883049/883049244532.jpg,Yes,,999.0,1,999.0,Refurbished,
WRF540CWBM,Whirlpool,REFRIGERATORS,French Door Refrigerators,612483,20-cu ft 3 Counter-Depth French Door Refrigerator Single Ice Maker (Monochromatic Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049295152.jpg,No,,999.0,1,999.0,Refurbished,
WED8500DC,Whirlpool,LAUNDRY,Electric Dryers,632523,Cabrio 8.8-cu ft Electric Dryer with Steam Cycle (Chrome Shadow) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049332369.jpg,No,,729.0,1,729.0,Refurbished,
NX58H5600SS,Samsung,FREESTANDING RANGES,Freestanding Gas Ranges,617237,5-Burner Freestanding 5.8-cu ft Convection Gas Range (Stainless Steel) (Common: 30-in; Actual: 29.8125-in),http://images.lowes.com/product/converted/887276/887276977423.jpg,No,,699.0,1,699.0,Refurbished,
MEDB765FW,Maytag,LAUNDRY,Electric Dryers,844769,7.4-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049438603.jpg,No,,569.0,1,569.0,Refurbished,
DVE50M7450W,Samsung,LAUNDRY,Top-Load Washers,835593,SM E DRYER DVE50M7450W (-780072,http://images.lowes.com/product/converted/887276/887276196978.jpg,No,,549.0,1,549.0,Refurbished,
WA50M7450AW,Samsung,LAUNDRY,Top-Load Washers,835592,SM TL WASHER WA50M7450AW (-780071,http://images.lowes.com/product/converted/887276/887276196411.jpg,No,,549.0,1,549.0,Refurbished,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,548.0,1,548.0,Refurbished,
WTW7040DW,Whirlpool,LAUNDRY,Top-Load Washers,670296,Cabrio 4.8-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346441.jpg,No,,499.0,1,499.0,Refurbished,
MEDX655DW,Maytag,LAUNDRY,Electric Dryers,629998,Bravos 7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049332239.jpg,No,,499.0,1,499.0,Refurbished,
DV42H5000EW,Samsung,LAUNDRY,Electric Dryers,566002,7.5-cu ft Stackable Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963167.jpg,No,,499.0,1,499.0,Refurbished,
GTW330ASKWW,GE,LAUNDRY,Top-Load Washers,782267,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691819462.jpg,No,,399.0,1,399.0,Refurbished,
WED4815EW,Whirlpool,LAUNDRY,Electric Dryers,670009,7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049348247.jpg,No,,399.0,1,399.0,Refurbished,
