Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RH29H9000SR,Samsung,Side-by-Side Refrigerators,Side-by-Side Refrigerators,615767,Samsung side by side refrigerator,http://images.lowes.com/product/converted/887276/887276956022.jpg,No,,2999.0,1,2999.0,Scratch and Dent,Side Dent
RF28HFEDTSR,Samsung,French Door Refrigerators,French Door Refrigerators,545256,SM28.07-CUFT RF28HFEDTSR(-350526),http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Front Dent
KSDB900ESS,KitchenAid,Single Oven Dual Fuel Ranges,Single Oven Dual Fuel Ranges,503004,SOS KA ELEC FS RNG KSDB900ESS,http://images.lowes.com/product/converted/883049/883049330013.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Side Dent
RF28HFEDTSR,Samsung,French Door Refrigerators,French Door Refrigerators,545256,SM28.07-CUFT RF28HFEDTSR(-350526),http://images.lowes.com/product/converted/887276/887276966076.jpg,No,,2899.0,1,2899.0,Scratch and Dent,Front Dent
RF263TEAESG,Samsung,French Door Refrigerators,French Door Refrigerators,751820,SM 24.6-CU FT 3-DR BS RF263TEAESG,http://images.lowes.com/product/converted/887276/887276117799.jpg,No,,2649.0,1,2649.0,Scratch and Dent,Side Dent
LFX21976ST,LG,French Door Refrigerators,French Door Refrigerators,847740,LG 19.8-CU FT FD CD LFX21976ST,http://images.lowes.com/product/converted/048231/048231783538.jpg,No,,2599.0,1,2599.0,Scratch and Dent,Front Dent
RF260BEAESG,Samsung,French Door Refrigerators,French Door Refrigerators,730693,SM 25.5-CU FT FD RF260BEAESG,http://images.lowes.com/product/converted/887276/887276181783.jpg,No,,2199.0,1,2199.0,Scratch and Dent,Front Dent
RF260BEAESG,Samsung,French Door Refrigerators,French Door Refrigerators,730693,SM 25.5-CU FT FD RF260BEAESG,http://images.lowes.com/product/converted/887276/887276181783.jpg,No,,2199.0,1,2199.0,Scratch and Dent,Side Dent
RF260BEAESR,Samsung,French Door Refrigerators,French Door Refrigerators,186006,SM 25.5-CU FT FRN REF RF260BEAESR,http://images.lowes.com/product/converted/036725/036725590175.jpg,No,,1999.0,1,1999.0,Scratch and Dent,Side Scratch
RF220NCTASR,Samsung,French Door Refrigerators,French Door Refrigerators,434627,SM 21.8-CU FT FD RF220NCTASR,http://images.lowes.com/product/converted/036725/036725590250.jpg,No,,1799.0,1,1799.0,Scratch and Dent,Side Dent
RF25HMEDBSR,Samsung,French Door Refrigerators,French Door Refrigerators,511090,SM 24.73-CU FT FD RF25HMEDBSR,http://images.lowes.com/product/converted/887276/887276966069.jpg,No,,1799.0,1,1799.0,Scratch and Dent,Side Dent
RF28HMEDBBC,Samsung,French Door Refrigerators,French Door Refrigerators,580487,SOS SAM FD Ref RF28HMEDBBC,http://images.lowes.com/product/converted/887276/887276967585.jpg,No,,1799.0,1,1799.0,Scratch and Dent,Front Dent
WEE510S0FS,Whirlpool,Slide-In Electric Ranges,Slide-In Electric Ranges,805150,WP FS ELEC RNG WEE510SOFS,http://images.lowes.com/product/converted/883049/883049391946.jpg,No,,1099.0,1,1099.0,Scratch and Dent,Side Dent
RT21M6213SR,Samsung,Top-Freezer Refrigerators,Top-Freezer Refrigerators,847229,SM 21.1-CU FT TM RT21M6213SR,http://images.lowes.com/product/converted/887276/887276213859.jpg,No,,749.0,1,749.0,Scratch and Dent,Front Dent
RT21M6213SR,Samsung,Top-Freezer Refrigerators,Top-Freezer Refrigerators,847229,SM 21.1-CU FT TM RT21M6213SR,http://images.lowes.com/product/converted/887276/887276213859.jpg,No,,749.0,1,749.0,Scratch and Dent,Side Dent
NE59J7630SW,Samsung,Freestanding Electric Ranges,Freestanding Electric Ranges,670659,SM ELEC RNG NE59J7630SW,http://images.lowes.com/product/converted/887276/887276093710.jpg,No,,649.0,1,649.0,Scratch and Dent,Side Dent
SHX5AVF5UC,Bosch,Built-In Dishwashers,Built-In Dishwashers,737032,46 DB INTEGRATED SS EXCLUSIVE,http://images.lowes.com/product/converted/825225/825225917687.jpg,No,,629.0,1,629.0,Scratch and Dent,Side Dent
GTS21FGKWW,GE,Top-Freezer Refrigerators,Top-Freezer Refrigerators,749812,GE 20.8-CU FT GTS21FGKWW(-517509,http://images.lowes.com/product/converted/084691/084691822417.jpg,No,,599.0,1,599.0,Scratch and Dent,Front Dent
FGID2466QF,Frigidaire,Built-In Dishwashers,Built-In Dishwashers,612204,FRGALLERY DISHWASHER-FGID2466QF,http://images.lowes.com/product/converted/012505/012505114021.jpg,No,,599.0,1,599.0,Scratch and Dent,Front Scratch
GTS21FGKWW,GE,Top-Freezer Refrigerators,Top-Freezer Refrigerators,749812,GE 20.8-CU FT GTS21FGKWW(-517509,http://images.lowes.com/product/converted/084691/084691822417.jpg,No,,599.0,1,599.0,Scratch and Dent,Front Dent
GTS21FGKWW,GE,Top-Freezer Refrigerators,Top-Freezer Refrigerators,749812,GE 20.8-CU FT GTS21FGKWW(-517509,http://images.lowes.com/product/converted/084691/084691822417.jpg,No,,599.0,1,599.0,Scratch and Dent,Front Scratch
WFE515S0EW,Whirlpool,Freestanding Electric Ranges,Freestanding Electric Ranges,683189,WP ELEC RNG WFE515S0EW (-394392),http://images.lowes.com/product/converted/883049/883049355986.jpg,No,,599.0,1,599.0,Scratch and Dent,Side Dent
LFTR2021TF,Frigidaire,Top-Freezer Refrigerators,Top-Freezer Refrigerators,852902,FR 20.4-CU FT TM LFTR2021TF,http://images.lowes.com/product/converted/012505/012505645235.jpg,No,,599.0,1,599.0,Scratch and Dent,Rear Dent
LFTR2021TF,Frigidaire,Top-Freezer Refrigerators,Top-Freezer Refrigerators,852902,FR 20.4-CU FT TM LFTR2021TF,http://images.lowes.com/product/converted/012505/012505645235.jpg,No,,599.0,1,599.0,Scratch and Dent,Rear Dent
WMH76719CZ,Whirlpool,Over-the-Range Microwaves,Over-the-Range Microwaves,804539,WP OTR MICRO WMH76719CZ (+878062),http://images.lowes.com/product/converted/883049/883049421070.jpg,No,,549.0,1,549.0,Scratch and Dent,Side Dent
WDT750SAHZ,Whirlpool,Built-In Dishwashers,Built-In Dishwashers,838387,WP DW BI WDT750SAHZ 47 DB,http://images.lowes.com/product/converted/883049/883049431857.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
JB250DFWW,GE,Freestanding Electric Ranges,Freestanding Electric Ranges,516654,GE ELC FS RNG JB250DFWW (-335632),http://images.lowes.com/product/converted/084691/084691140122.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Scratch
ME18H704SFS,Samsung,Over-the-Range Microwaves,Over-the-Range Microwaves,589359,SM OTR MICRO ME18H704SFS(-408680),http://images.lowes.com/product/converted/887276/887276689197.jpg,No,,299.0,1,299.0,Scratch and Dent,Side Dent
