Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
DV45H7000EW,Samsung,LAUNDRY,Electric Dryers,565955,7.4-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963877.jpg,No,AS IS ,748.0,1,748.0,Customer Returns,
LFSS2612TP,Frigidaire ,Refrigerator ,Refrigerator ,852867,Frigidaire 25.5-cu ft Side-By-Side Refrigerator with Ice Maker (White) ,https://www.lowes.com/pd/Frigidaire-25-5-cu-ft-Side-By-Side-Refrigerator-with-Ice-Maker-White/1000245229,No,AS IS ,699.0,1,699.0,Customer Returns,
DV42H5200EF,Samsung,LAUNDRY,Electric Dryers,565990,7.5-cu ft Stackable Electric Dryer with Steam Cycle (Merlot),http://images.lowes.com/product/converted/887276/887276963198.jpg,No,AS IS ,649.0,1,649.0,Customer Returns,
MVWB835DW,Maytag,SOS LAUNDRY - FRONT LOAD WASHERS,Top-Load Washers,670293,6.1-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049335490.jpg,No,AS IS ,639.0,1,639.0,Customer Returns,
WTW8040DW,Whirlpool,LAUNDRY,Top-Load Washers,670298,5.3-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346458.jpg,No,AS IS ,629.0,1,629.0,Customer Returns,
WTW8040DW,Whirlpool,LAUNDRY,Top-Load Washers,670298,5.3-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346458.jpg,No,AS IS ,629.0,1,629.0,Customer Returns,
WED8000DW,Whirlpool,LAUNDRY,Electric Dryers,670012,8.8-cu ft Electric Dryer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049332345.jpg,No,AS IS ,629.0,1,629.0,Customer Returns,
WFE540H0ES,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,683190,Smooth Surface Freestanding 5-Element 6.4-cu ft Self-Cleaning Convection Electric Range (Black-On-Stainless) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049356228.jpg,No,AS IS ,599.0,1,599.0,Customer Returns,
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,AS IS ,578.0,1,578.0,Customer Returns,
FFTR2021TW,Frigidaire ,Refrigerator ,Refrigerator ,852901,Frigidaire 20.4-cu ft Top-Freezer Refrigerator (White) ,https://www.lowes.com/pd/Frigidaire-20-4-cu-ft-Top-Freezer-Refrigerator-White/1000226525,No,AS IS ,549.0,1,549.0,Customer Returns,
WA50M7450AW,Samsung,LAUNDRY,Top-Load Washers,835592,SM TL WASHER WA50M7450AW (-780071,http://images.lowes.com/product/converted/887276/887276196411.jpg,No,AS IS ,549.0,1,549.0,Customer Returns,
GTW485ASJWS,GE,LAUNDRY,Top-Load Washers,751713,4.9-cu ft Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691810711.jpg,No,AS IS ,479.0,1,479.0,Customer Returns,
WED4815EW,Whirlpool,LAUNDRY,Electric Dryers,670009,7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049348247.jpg,No,AS IS ,449.0,1,449.0,Customer Returns,
GTD42EASJWW,GE,LAUNDRY,Electric Dryers,751711,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/084691/084691814085.jpg,No,AS IS ,449.0,1,449.0,Customer Returns,
GTW460ASJWW,GE,LAUNDRY,Top-Load Washers,751710,4.2-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691812005.jpg,No,AS IS ,449.0,1,449.0,Customer Returns,
FFTR1814TW,Frigidaire ,Refrigerator ,Refrigerator ,852884,Frigidaire 18-cu ft Top-Freezer Refrigerator (White) ,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-White/1000225701,No,AS IS ,429.0,1,429.0,Customer Returns,
DV40J3000EW,Samsung,LAUNDRY,Electric Dryers,669553,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276086958.jpg,No,AS IS ,429.0,1,429.0,Customer Returns,
JB250DFWW,GE,FREESTANDING RANGES,Freestanding Electric Ranges,516654,Freestanding 5.3-cu ft Self-Cleaning Electric Range (White) (Common: 30-in; Actual: 29.87-in),http://images.lowes.com/product/converted/084691/084691140122.jpg,No,AS IS ,404.0,1,404.0,Customer Returns,
RED4516FW,Roper,LAUNDRY,Electric Dryers,794809,6.5-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049414768.jpg,No,AS IS ,299.0,1,299.0,Customer Returns,
IF50CM23NW,Idylis,FREEZERS,Chest Freezers,617641,5-cu ft Chest Freezer (White),http://images.lowes.com/product/converted/688057/688057211534.jpg,No,AS IS ,148.0,1,148.0,Customer Returns,
