Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
WV60M9900AV,SAMSUNG,LAUNDRY,LAUNDRY,740399,FLEXWASH 6-CU FT HIGH EFFICIENCY,http://images.lowes.com,No,AS-IS,1899.0,1,1899.0,Customer Returns,
GUD27ESSJWW,GE,LAUNDRY,Stacked Laundry Centers,689427,Electric Stacked Laundry Center with 3.2-cu ft Washer and 5.9-cu ft Dryer (White),http://images.lowes.com/product/converted/084691/084691809579.jpg,No,AS-IS,1399.0,1,1399.0,Customer Returns,
DV45K6500EV,Samsung,LAUNDRY,Electric Dryers,780054,7.5-cu ft Stackable Electric Dryer with Steam Cycle (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276138381.jpg,No,AS-IS,1099.0,1,1099.0,Customer Returns,
GFW450SPKDG,GE,SOS LAUNDRY - FRONT LOAD WASHERS,Front-Load Washers,812661,4.5-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (Diamond Gray) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691820215.jpg,No,AS-IS,999.0,1,999.0,Customer Returns,
DV42H5200EF,Samsung,LAUNDRY,Electric Dryers,565990,7.5-cu ft Stackable Electric Dryer with Steam Cycle (Merlot),http://images.lowes.com/product/converted/887276/887276963198.jpg,No,AS-IS,999.0,1,999.0,Customer Returns,
DLEX3370V,LG,LAUNDRY,Electric Dryers,726522,7.4-cu ft Stackable Electric Dryer with Steam Cycle (Graphite Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231014090.jpg,No,AS-IS,999.0,1,999.0,Customer Returns,
DVE52M7750W,Samsung,SOS LAUNDRY - FRONT LOAD WASHERS,FRONT-LOAD DRYER,835642,DVE52M7750W,http://images.lowes.com/product/converted/887276/887276196862.jpg,No,AS-IS,899.0,1,899.0,Customer Returns,
DV42H5200EW,Samsung,LAUNDRY,Electric Dryers,565998,7.5-cu ft Stackable Electric Dryer with Steam Cycle (White),http://images.lowes.com/product/converted/887276/887276963211.jpg,No,AS-IS,899.0,1,899.0,Customer Returns,
DVE50M7450W,Samsung,LAUNDRY,Electric Dryers,835593,SM E DRYER DVE50M7450W (-780072,http://images.lowes.com/product/converted/887276/887276196978.jpg,No,AS-IS,799.0,1,799.0,Customer Returns,
WA50M7450AW,Samsung,LAUNDRY,Top-Load Washers,835592,SM TL WASHER WA50M7450AW (-780071,http://images.lowes.com/product/converted/887276/887276196411.jpg,No,AS-IS,799.0,1,799.0,Customer Returns,
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,AS-IS,799.0,1,799.0,Customer Returns,
WA45M7050AW,Samsung,LAUNDRY,Top-Load Washers,835591,SM TL WASHER WA45M7050AW (-565954,http://images.lowes.com/product/converted/887276/887276196398.jpg,No,AS-IS,699.0,1,699.0,Customer Returns,
GTW680BSJWS,GE,LAUNDRY,Top-Load Washers,751716,4.6-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691810780.jpg,No,AS-IS,699.0,1,699.0,Customer Returns,
GTW460ASJWW,GE,LAUNDRY,Top-Load Washers,751710,4.2-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691812005.jpg,No,AS-IS,599.0,1,599.0,Customer Returns,
DV40J3000EW,Samsung,LAUNDRY,Electric Dryers,669553,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276086958.jpg,No,AS-IS,549.0,1,549.0,Customer Returns,
WED4815EW,Whirlpool,LAUNDRY,Electric Dryers,670009,7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049348247.jpg,No,AS-IS,499.0,1,499.0,Customer Returns,
GTD33EASKWW,GE,LAUNDRY,Electric Dryers,782268,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/084691/084691819486.jpg,No,AS-IS,499.0,1,499.0,Customer Returns,
GTW330ASKWW,GE,LAUNDRY,Top-Load Washers,782267,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691819462.jpg,No,AS-IS,499.0,1,499.0,Customer Returns,
RED4516FW,Roper,LAUNDRY,Electric Dryers,794809,6.5-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049414768.jpg,No,AS-IS,399.0,1,399.0,Customer Returns,
RTW4516FW,Roper,LAUNDRY,Top-Load Washers,794808,3.5-cu ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049415710.jpg,No,AS-IS,399.0,1,399.0,Customer Returns,
