Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
GUD24ESSJWW,GE,LAUNDRY,Stacked Laundry Centers,751719,Electric Stacked Laundry Center with 2-cu ft Washer and 4.4-cu ft Dryer (White),http://images.lowes.com/product/converted/084691/084691809593.jpg,No,wex,1169.0,1,1169.0,Scratch and Dent,Side Dent
WM4370HKA,LG,LAUNDRY,Front-Load Washers,808113,TWINWASH Compatible 4.5-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231018784.jpg,No,wex,849.0,1,849.0,Scratch and Dent,Top Scratch
WED8540FW,Whirlpool,LAUNDRY,Electric Dryers,803262,7.4-cu ft Stackable Electric Dryer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049421506.jpg,No,,809.0,1,809.0,Refurbished,Refurbished
DLEX3370W,LG,LAUNDRY,Electric Dryers,640799,7.4-cu ft Stackable Electric Dryer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231014069.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Dent
WA52M7750AV,Samsung,LAUNDRY,Top-Load Washers,844404,SM TL WASHER WA52M7750AV (-669549,http://images.lowes.com/product/converted/887276/887276196428.jpg,No,,699.0,1,699.0,Refurbished,Refurbished
WTW8040DW,Whirlpool,LAUNDRY,Top-Load Washers,670298,5.3-cu ft High-Efficiency Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/883049/883049346458.jpg,No,,649.0,1,649.0,Scratch and Dent,Side Dent
WTW5000DW,Whirlpool,LAUNDRY,Top-Load Washers,629986,Cabrio 5-cu-ft High-Efficiency Top-Load Washer (White),http://images.lowes.com/product/converted/883049/883049330839.jpg,No,,584.0,1,584.0,Scratch and Dent,Side Dent
DV42H5200EW,Samsung,LAUNDRY,Electric Dryers,565998,7.5-cu ft Stackable Electric Dryer with Steam Cycle (White),http://images.lowes.com/product/converted/887276/887276963211.jpg,No,,549.0,1,549.0,Refurbished,Refurbished
WF42H5200AW,Samsung,LAUNDRY,Front-Load Washers,565997,4.2-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962993.jpg,No,,549.0,1,549.0,Scratch and Dent,Rear Dent
WA50M7450AW,Samsung,LAUNDRY,Top-Load Washers,835592,SM TL WASHER WA50M7450AW (-780071,http://images.lowes.com/product/converted/887276/887276196411.jpg,No,,549.0,1,549.0,Scratch and Dent,Side Dent
WD100CK,LG,LAUNDRY,Pedestal Washers,820097,Sidekick 1-cu ft 27-in Pedestal Washer (Black Stainless Steel),http://images.lowes.com/product/converted/048231/048231019200.jpg,No,wex,529.0,1,529.0,Scratch and Dent,Front Scratch
DV42H5000EW,Samsung,LAUNDRY,Electric Dryers,566002,7.5-cu ft Stackable Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276963167.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
WF42H5000AW,Samsung,LAUNDRY,Front-Load Washers,566001,4.2-cu ft High-Efficiency Stackable Front-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276962887.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
GTW330ASKWW,GE,LAUNDRY,Top-Load Washers,782267,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691819462.jpg,No,,449.0,1,449.0,Refurbished,Refurbished
DV40J3000EW,Samsung,LAUNDRY,Electric Dryers,669553,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/887276/887276086958.jpg,No,,399.0,1,399.0,Refurbished,Refurbished
