Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
WRS325FDAB,Whirlpool,REFRIGERATORS,Side-by-Side Refrigerators,623790,24.5-cu ft Side-By-Side Refrigerator Single (Black),http://images.lowes.com/product/converted/883049/883049244617.jpg,No,,899.0,1,899.0,Refurbished,
JDS28DFWW,GE,SOS RANGES,Drop-In Electric Ranges,665309,30-in 4.4-cu ft Drop-In Electric Range (White),http://images.lowes.com/product/converted/084691/084691257929.jpg,No,,899.0,1,899.0,Refurbished,
LGEF3045KF,Frigidaire,FREESTANDING RANGES,Freestanding Electric Ranges,31903,Gallery Smooth Surface Freestanding 5-Element 5.8-cu ft Self-Cleaning Convection Electric Range (Smudge-Proof Stainless Steel) (Common: 30-in; Actual: 29.88-in),http://images.lowes.com/product/converted/012505/012505501005.jpg,No,,854.0,1,854.0,Refurbished,
LFSS2312TP,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,852864,Frigidaire 22-cu ft Side-By-Side Refrigerator with Ice Maker (White) ,Frigidaire 22-cu ft Side-By-Side Refrigerator with Ice Maker (White),No,,798.0,1,798.0,Refurbished,
LFSS2612TE,Frigidaire,REFRIGERATORS,Side-by-Side Refrigerators,852868,Frigidaire 25.5-cu ft Side-By-Side Refrigerator with Ice Maker (Black) ,https://www.lowes.com/pd/Frigidaire-25-5-cu-ft-Side-By-Side-Refrigerator-with-Ice-Maker-Black/1000245231,No,,699.0,1,699.0,Refurbished,
DW80K7050US,Samsung,DISHWASHERS,Built-In Dishwashers,804996,44-Decibel Built-In Dishwasher (Stainless Steel) (Common: 24-in; Actual: 23.875-in) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276166452.jpg,No,,649.0,1,649.0,Refurbished,
GTS21FGKWW,"",REFRIGERATORS,Top-Freezer Refrigerators,749812,GE 20.8-cu ft Top-Freezer Refrigerator (White) ,https://www.lowes.com/pd/GE-20-8-cu-ft-Top-Freezer-Refrigerator-White/1000214165,No,,599.0,1,599.0,Refurbished,
JB645RKSS,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784510,Smooth Surface Freestanding 5.3-cu ft Self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691819325.jpg,No,,499.0,1,499.0,Refurbished,
NE59M4310SS,Samsung,FREESTANDING RANGES,Freestanding Electric Ranges,838770,Smooth Surface Freestanding 5-Element 5.9 Cu. Feet self-Cleaning Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/887276/887276197197.jpg,No,,499.0,1,499.0,Refurbished,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,493.0,1,493.0,Refurbished,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,493.0,1,493.0,Refurbished,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,493.0,1,493.0,Refurbished,
WRT314TFDW,Whirlpool,SOS REFRIGERATION,Top-Freezer Refrigerators,623777,28-in 14.33-cu ft Top-Freezer Refrigerator Optional (Sold Separately) (White),http://images.lowes.com/product/converted/883049/883049359359.jpg,No,,493.0,1,493.0,Refurbished,
FFTR1514TW,Frigidaire,REFRIGERATORS,Top-Freezer Refrigerators,852881,Frigidaire 14.5-cu ft Top-Freezer Refrigerator (White) ,https://www.lowes.com/pd/Frigidaire-14-5-cu-ft-Top-Freezer-Refrigerator-White/1000225697,No,,449.0,1,449.0,Refurbished,
LFEF3018TB,Frigidaire,FREESTANDING RANGES,Freestanding Electric Ranges,848338,FR FS EL RNG LFEF3018TB(-104678),http://images.lowes.com/product/converted/012505/012505511318.jpg,No,,399.0,1,399.0,Refurbished,
WFC150M0EB,Whirlpool,FREESTANDING RANGES,Freestanding Electric Ranges,673894,Freestanding 4 4.8-cu ft Electric Range (Black) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/883049/883049361314.jpg,No,,358.0,1,358.0,Refurbished,
