Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
RF28HMEDBSR,Samsung,REFRIGERATION,French Door Refrigerators,545257,28.15-cu ft 4-Door French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966052.jpg,,,3698.0,1,3698.0,Scratch and Dent,Rear Dent
RF28HFEDTSR,Samsung,REFRIGERATION,French Door Refrigerators,545256,28.07-cu ft French Door Refrigerator with Dual Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276966076.jpg,,,3099.0,1,3099.0,Scratch and Dent,Side Scratch
GFE28GSKSS,GE,REFRIGERATION,French Door Refrigerators,786385,27.8-cu ft French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691819035.jpg,,,2899.0,1,2899.0,Scratch and Dent,Rear Dent
RF260BEAESG,Samsung,REFRIGERATION,French Door Refrigerators,730693,25.5-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276181783.jpg,,,2199.0,1,2199.0,Scratch and Dent,Side Dent
RF260BEAESG,Samsung,REFRIGERATION,French Door Refrigerators,730693,25.5-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276181783.jpg,,,2199.0,1,2199.0,Scratch and Dent,Front Scratch
RF260BEAESG,Samsung,REFRIGERATION,French Door Refrigerators,730693,25.5-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276181783.jpg,,,2199.0,1,2199.0,Scratch and Dent,Side Scratch
LMXS28626D,LG,REFRIGERATION,French Door Refrigerators,779401,"",http;/images.lowes.com,,,1999.0,1,1999.0,Scratch and Dent,Side Dent
RF28HDEDBSR,Samsung,REFRIGERATION,French Door Refrigerators,734321,Food Showcase 27.8-cu ft French Door Refrigerator with Single Ice Maker Door Within Door (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/887276/887276683782.jpg,,,1899.0,1,1899.0,Scratch and Dent,Rear Dent
NE58K9430SS,Samsung,FREESTANDING RANGES,Slide-In Electric Ranges,780428,Smooth Surface 5-Element Self-Cleaning Slide-In Convection Electric Range (Stainless Steel) (Common: 30-in; Actual 31-in),http://images.lowes.com/product/converted/887276/887276132136.jpg,,,1699.0,1,1699.0,Scratch and Dent,Side Dent
LFX21976ST,LG,REFRIGERATION,French Door Refrigerators,847740,19-cu ft 3 Counter-Depth French Door Refrigerator with Single Ice Maker (Stainless Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231783538.jpg,,,1699.0,1,1699.0,Scratch and Dent,Side Dent
WRX735SDHZ,WHIRLPOOL,REFRIGERATION,French Door Refrigerators,754716,"",http;/images.lowes.com,,,1499.0,1,1499.0,Scratch and Dent,Rear Dent
WRF535SWHB,WHIRLPOOL,REFRIGERATION,French Door Refrigerators,916703,"",http;/images.lowes.com,,,1439.0,1,1439.0,Scratch and Dent,Side Dent
RF263BEAEBC,Samsung,REFRIGERATION,French Door Refrigerators,580484,24.6-cu ft French Door Refrigerator with Single Ice Maker (Black) ENERGY STAR,http://images.lowes.com/product/converted/036725/036725590069.jpg,,,1399.0,1,1399.0,Scratch and Dent,Front Dent
SHPM98W75N,Bosch,DISHWASHERS,Built-In Dishwashers,836307,800 Series 39-Decibel Built-in Dishwasher (Stainless Steel) (Common: 24-in; Actual: 23.5625-in) ENERGY STAR,http://images.lowes.com/product/converted/825225/825225923909.jpg,,,1079.0,1,1079.0,Scratch and Dent,Front Scratch
LFFH20F3Q,FRIGIDAIRE,REFRIGERATION,Refridgerator,637402,"",http;/images.lowes.com,,,959.0,1,959.0,Scratch and Dent,Top Dent
LTCS24223W,LG,REFRIGERATION,Top-Freezer Refrigerators,634721,23.8-cu ft Top-Freezer Refrigerator with Single Ice Maker (Smooth White) ENERGY STAR,,,,899.0,1,899.0,Scratch and Dent,Side Dent
RT21M6213SR,SAMSUNG,REFRIGERATION,TOP-MOUNT,847229,"",http;/images.lowes.com,,,749.0,1,749.0,Scratch and Dent,Front Dent
 LFSS2612TP,FRIGIDAIRE,REFRIGERATION,French Door Refrigerators,852867,"",http;/images.lowes.com,,,699.0,1,699.0,Scratch and Dent,Side Scratch
LFSS2612TP,FRIGIDAIRE,REFRIGERATION,French Door Refrigerators,852867,"",http;/images.lowes.com,,,699.0,1,699.0,Scratch and Dent,Side Scratch
LFSS2612TP,FRIGIDAIRE,REFRIGERATION,French Door Refrigerators,852867,"",http;/images.lowes.com,,,699.0,1,699.0,Scratch and Dent,Side Dent
GTS21FGKWW,"",REFRIGERATION,TOP-MOUNT,749812,"",http;/images.lowes.com,,,599.0,1,599.0,Scratch and Dent,Side Dent
NE59M4320SS,SAMSUNG,SMOOTH-TOP RANGE,"",845535,"",http;/images.lowes.com,,,549.0,1,549.0,Scratch and Dent,Side Dent
LFEF3054TD,FRIGIDAIRE,RANGE,electric range,857404,"",http;/images.lowes.com,,,529.0,1,529.0,Scratch and Dent,Side Dent
RF220NCTASG,Samsung,REFRIGERATION,French Door Refrigerators,731969,21.6-cu ft French Door Refrigerator with Single Ice Maker (Black Stainless Steel),http://images.lowes.com/product/converted/887276/887276174693.jpg,,,499.0,1,499.0,Scratch and Dent,Side Dent
JB655SKSS,GE,FREESTANDING RANGES,Freestanding Electric Ranges,784512,Smooth Surface Freestanding 5-Element 5.3-cu ft Self-Cleaning Convection Electric Range (Stainless Steel) (Common: 30-in; Actual: 29.875-in),http://images.lowes.com/product/converted/084691/084691817215.jpg,,,499.0,1,499.0,Scratch and Dent,Side Scratch
FFTR1814TW,FRIGIDAIRE,REFRIGERATION,TOP-MOUNT,852884,"",http;/images.lowes.com,,,429.0,1,429.0,Scratch and Dent,Front Scratch
FFGF3012TW,FRIGIDAIRE,RANGE,GAS RANGE,851987,"",http;/images.lowes.com,,,386.0,1,386.0,Scratch and Dent,Side Scratch
UMV1160CB,Unbranded,OTR MICROWAVES,Over-the-Range Microwaves,440212,1.6-cu ft Over-the-Range (Black) (Common: 30-in; Actual: 29.9-in),http://images.lowes.com/product/converted/883049/883049341279.jpg,,,189.0,1,189.0,Scratch and Dent,Side Dent
