Model Number,Manufacturer Brand Name,Product Category,Product Sub-Category,Lowe's Item Number,Lowe's Item Description,Link to sample image,SOS? (Y/N),SOS UPC Number,MAP Value,Qty,Ext. MAP Value,Condition,Condition Comments
WAT28400UC,Bosch,LAUNDRY,Front-Load Washers,705037,300 Series 2.2-cu ft High-Efficiency Stackable Front-Load Washer (White),http://images.lowes.com/product/converted/825225/825225912767.jpg,No,,1049.0,1,1049.0,Scratch and Dent,Side Scratch
DV42H5200EF,Samsung,LAUNDRY,Electric Dryers,565990,7.5-cu ft Stackable Electric Dryer with Steam Cycle (Merlot),http://images.lowes.com/product/converted/887276/887276963198.jpg,No,,999.0,1,999.0,Scratch and Dent,Front Scratch
WA50M7450AW,Samsung,LAUNDRY,Top-Load Washers,835592,SM TL WASHER WA50M7450AW (-780071,http://images.lowes.com/product/converted/887276/887276196411.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Dent
DVE50M7450W,Samsung,LAUNDRY,Electric Dryers,835593,SM E DRYER DVE50M7450W (-780072,http://images.lowes.com/product/converted/887276/887276196978.jpg,No,,799.0,1,799.0,Scratch and Dent,Side Scratch
WM4370HWA,LG,LAUNDRY,Front-Load Washers,804883,TWINWash Compatible 4.5-cu ft High-Efficiency Stackable Front-Load Washer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231013260.jpg,No,,749.0,1,749.0,Scratch and Dent,Top Scratch
DLEX4370W,LG,LAUNDRY,Electric Dryers,794818,7.4-cu ft Stackable Electric Dryer with Steam Cycle (White) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231013277.jpg,No,,749.0,1,749.0,Scratch and Dent,Top Dent
DLEX3370V,LG,LAUNDRY,Electric Dryers,726522,7.4-cu ft Stackable Electric Dryer with Steam Cycle (Graphite Steel) ENERGY STAR,http://images.lowes.com/product/converted/048231/048231014090.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Scratch
WA45M7050AW,Samsung,LAUNDRY,Top-Load Washers,835591,SM TL WASHER WA45M7050AW (-565954,http://images.lowes.com/product/converted/887276/887276196398.jpg,No,,699.0,1,699.0,Scratch and Dent,Side Dent
WFW75HEFW,Whirlpool,LAUNDRY,Front-Load Washers,782465,27-in 5.2-cu ft High-Efficiency Stackable Front-Load Washer (White),http://images.lowes.com/product/converted/883049/883049384528.jpg,No,,599.0,1,599.0,Scratch and Dent,Side Scratch
WTW7500GW,Whirlpool,LAUNDRY,Top-Load Washers,916484,4.8-CU FT TL WASHER,http://images.lowes.com,No,,529.0,1,529.0,Scratch and Dent,Front Scratch
WED4815EW,Whirlpool,LAUNDRY,Electric Dryers,670009,7-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/883049/883049348247.jpg,No,,499.0,1,499.0,Scratch and Dent,Side Dent
GTW485ASJWS,GE,LAUNDRY,Top-Load Washers,751713,4.9-cu ft Top-Load Washer (White) ENERGY STAR,http://images.lowes.com/product/converted/084691/084691810711.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Scratch
GTD45EASJWS,GE,LAUNDRY,Electric Dryers,751714,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/084691/084691815242.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Dent
GTD45EASJWS,GE,LAUNDRY,Electric Dryers,751714,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/084691/084691815242.jpg,No,,449.0,1,449.0,Scratch and Dent,Side Scratch
WED49STBW,Whirlpool,LAUNDRY,Electric Dryers,589158,7-cu ft Electric Dryer Steam Cycle (White),http://images.lowes.com/product/converted/883049/883049335261.jpg,No,,399.0,1,399.0,Scratch and Dent,Top Dent
HTW200ASKWW,Hotpoint,LAUNDRY,Top-Load Washers,804047,3.8-cu ft Top-Load Washer (White),http://images.lowes.com/product/converted/084691/084691810650.jpg,No,,399.0,1,399.0,Scratch and Dent,Side Dent
GTD33EASKWW,GE,LAUNDRY,Electric Dryers,782268,7.2-cu ft Electric Dryer (White),http://images.lowes.com/product/converted/084691/084691819486.jpg,No,,359.0,1,359.0,Scratch and Dent,Side Dent
WE357A0F,Samsung,LAUNDRY,Laundry Pedestals,565992,14.2-in x 27-in Merlot Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/887276/887276963525.jpg,No,,249.0,1,249.0,Scratch and Dent,Front Scratch
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,229.0,1,229.0,Scratch and Dent,Top Dent
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,229.0,1,229.0,Scratch and Dent,Top Dent
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,229.0,1,229.0,Scratch and Dent,Top Dent
WE357A0W,Samsung,LAUNDRY,Laundry Pedestals,334996,14.2-in x 27-in White Laundry Pedestal with Storage Drawer,http://images.lowes.com/product/converted/036725/036725568471.jpg,No,,229.0,1,229.0,Scratch and Dent,Side Dent
