Lot Number,Part Number,Manufacturer,Auction Category,Title,Condition Description,Weight,MSRP,Qty
BS28310,FAD704DWD,FRIGDH,Seasonal,70 Pint Dehumidifier,B/C/D-CLASS,20450,122695.91,409
BS28310,FAD504DWD,FRIGDH,Seasonal,50 Pint Dehumidifier,B/C/D-CLASS,15170,92496.3,370
BS28310,FAD301NWD,FRIGDH,Seasonal,30 Pint Dehumidifier,B/C/D-CLASS,5440,31998.4,160
BS28310,MN10CESWW,HONAC,Seasonal,"10,000 BTU Portable A/C",B/C/D-CLASS,71.6,449.99,1
