Lot Number,Part Number,Manufacturer,Auction Category,Title,Condition Description,Weight,MSRP,Qty
BS17830,LFXS24623B,LG,Major Appliances,"24 cu.ft. 3 Door French Door I&W 33""",Carton Damage - Unit OK,666.0,5718.0,2.0
BS17830,LMXS30776S,LG,Major Appliances,30 CF 4 Door; Door-in-Door; Convertible Drawer,Carton Damage - Unit OK,380.0,4399.99,1.0
BS17830,LFXS27566S,LG,Major Appliances,27 cu.ft. 3 Door French Door DID I&W,Carton Damage - Unit OK,333.0,3299.0,1.0
BS17830,LFXS29626W,LG,Major Appliances,28 cu.ft. 3 Door French Door I&W Dual Ice Refrige rator,Carton Damage - Unit OK,353.0,3189.99,1.0
BS17830,LFX25973D,LG,Major Appliances,24 cu.ft. 3 Door French Door Dual Ice maker                      ar,Carton Damage - Unit OK,344.0,2694.0,1.0
BS17830,LFX25974ST,LG,Major Appliances,25 cu.ft. FD Slim SpacePlus Tall I&W LED Lighti   ng  Energy Star,C-class - Damage Left Side minor dents all over unit also       right hand door on fridge is broken,377.0,2419.0,1.0
BS17830,CRT185SB,Crosby,Major Appliances,18.1 CF Top Mount Refrigerator Glass Shelves Smo  oth Door,B-class - Damage Left Side Dent on bottom left side also dents in rear of unit,205.0,849.0,1.0
,,,,,,2658.0,22568.979999999996,8.0
