Lot Number,Part Number,Manufacturer,Auction Category,Title,Condition Description,Weight,MSRP,Qty
BS17820,NE58H9970WS,SAMSUNG,Major Appliances,"30"" Electric Induction Slide in Range Chefs Coll  ection",Carton Damage - Unit OK IHD,218.0,3899.0,1.0
BS17820,CLAS36SS,FABER,Major Appliances,CLASSICA 36 SS,"B-Class - Damage , Rear dent.",48.0,1181.82,2.0
BS17820,DW80F600UTS,SAMSUNG,Major Appliances,"24"" Dishwasher",C-class - Damage Front dent/damage near joint C-c lass,121.0,749.0,1.0
BS17820,FHP10X60LS,FRIGIDAIRE,Major Appliances,10 Flue Kit for FHWC3060LS and FHWC3660LS,B-class - Damage Left Side dent left side,15.0,189.0,1.0
,,,,,,402.0,6018.82,5.0
